date,value
2001-02-01T08:00:00.000Z,0.016344945805961332
2001-01-01T08:00:00.000Z,0.015266159870181817
2000-12-01T08:00:00.000Z,0.00992458788763514
2000-11-01T08:00:00.000Z,0.013352983967860658
2000-10-01T07:00:00.000Z,0.012913100424065361
2000-09-01T07:00:00.000Z,0.009719544699842687
2000-08-01T07:00:00.000Z,0.010524604204895087
2000-07-01T07:00:00.000Z,0.011162642463596387
2000-06-01T07:00:00.000Z,0.011455167288295737
2000-05-01T07:00:00.000Z,0.009812810109229991
2000-04-01T08:00:00.000Z,0.014140366501329224
2000-03-01T08:00:00.000Z,0.01528703013959733
2000-02-01T08:00:00.000Z,0.011877175067977202
2000-01-01T08:00:00.000Z,0.01098742784389785
1999-12-01T08:00:00.000Z,0.007358541444547291
1999-11-01T08:00:00.000Z,0.008388273396213614
1999-10-01T07:00:00.000Z,0.013352638864178146
1999-09-01T07:00:00.000Z,0.0077614156345301435
1999-08-01T07:00:00.000Z,0.007643589610002406
1999-07-01T07:00:00.000Z,0.007546728033786255
1999-06-01T07:00:00.000Z,0.008710573571881765
1999-05-01T07:00:00.000Z,0.01080401006551557
1999-04-01T08:00:00.000Z,0.008338418828089894
1999-03-01T08:00:00.000Z,0.009120973442260632
1999-02-01T08:00:00.000Z,0.010472380837581593
1999-01-01T08:00:00.000Z,0.008839507347599055
1998-12-01T08:00:00.000Z,0.00575156787908197
1998-11-01T08:00:00.000Z,0.0054381885390654945
1998-10-01T07:00:00.000Z,0.005406396097498309
1998-09-01T07:00:00.000Z,0.009858764518654473
1998-08-01T07:00:00.000Z,0.008830672741290317
1998-07-01T07:00:00.000Z,0.006278845149653717
1998-06-01T07:00:00.000Z,0.007147550400084162
1998-05-01T07:00:00.000Z,0.007908840815442297
1998-04-01T08:00:00.000Z,0.01233836179662072
1998-03-01T08:00:00.000Z,0.01198091911450649
1998-02-01T08:00:00.000Z,0.008072529888193196
1998-01-01T08:00:00.000Z,0.005286080304573356
1997-12-01T08:00:00.000Z,0.007478769577866781
1997-11-01T08:00:00.000Z,0.012650500041553532
1997-10-01T07:00:00.000Z,0.01362674665421649
1997-09-01T07:00:00.000Z,0.00934309543567552
1997-08-01T07:00:00.000Z,0.002053001164949639
1997-07-01T07:00:00.000Z,0.005640931378192684
1997-06-01T07:00:00.000Z,0.006331292131551942
